[24/Dec/2023:18:45:56 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/" [Client 180.233.121.154] [Length 61] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:45:56 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/users/me?expand=permissions" [Client 180.233.121.154] [Length 556] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:46:34 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/" [Client 180.233.121.154] [Length 61] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:46:34 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/users/me?expand=permissions" [Client 180.233.121.154] [Length 556] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:47:04 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/" [Client 180.233.121.154] [Length 61] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:47:05 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/users/me?expand=permissions" [Client 180.233.121.154] [Length 556] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:47:35 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/" [Client 180.233.121.154] [Length 61] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:47:35 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/users/me?expand=permissions" [Client 180.233.121.154] [Length 556] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:48:05 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/" [Client 180.233.121.154] [Length 61] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
[24/Dec/2023:18:48:05 +0000] - 200 200 - GET https nginx-proxy.hanisntsolo.com "/api/users/me?expand=permissions" [Client 180.233.121.154] [Length 556] [Gzip -] [Sent-to 180.233.121.154] "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/120.0.6099.119 Mobile/15E148 Safari/604.1" "https://nginx-proxy.hanisntsolo.com/nginx/proxy"
